property_id,yardi_property_code,greystar_property_name,greystar_property_status,greystar_zip,greystar_city,greystar_state,greystar_lat,greystar_long,greystar_address,realpage_propertyid,realpage_property_name,realpage_zip,realpage_city,realpage_state,realpage_lat,realpage_long,realpage_address,realpage_compnumberone,realpage_compnumbertwo,realpage_compnumberthree,realpage_compnumberfour,realpage_compnumberfive,realpage_compnumbersix,realpage_compnumberseven,realpage_compnumbereight,realpage_compnumbernine,realpage_compnumberten,name_distance,match_type,distance_meters,google_lat,google_lon,geocoding_location_type,google_formatted_address,google_place_id,rp_google_place_id,realpage_reuse_count,is_realpage_reused,match_rank_within_realpage,combined_source
1282980.0,necapria,Capriana,Active,68022,ELKHORN,NE,41.274669,-96.245949,3333 N 212th Ave Plaza,10290955,Capriana,68022,Elkhorn,NE,41.289293,-96.246043,3333 N 212th Ave Plaza,10273216,49329,10273206,10265230,10301809,88770,10255878,51653,10290956,83292,null,proximity,0,41.2892735,-96.24693219999999,GEOMETRIC_CENTER,"Plaza, 3333 N 212th St, Elkhorn, NE 68022, USA",ChIJ498h3lzlk4cRuFQPeEB-NrE,ChIJ498h3lzlk4cRuFQPeEB-NrE,1,false,1,current_valid
1251608.0,neall168,Allora 168,Active,68028,Gretna,NE,41.14541719,-96.17836579,16751 Morgan Avenue,10290956,Allora 168,68028,Gretna,NE,41.144763,-96.176378,16751 Morgan Ave,10261161,10255878,10294681,51653,10280223,68172,10290955,10280222,10301809,17873,null,proximity,0,41.1447515,-96.1765918,ROOFTOP,"16751 Morgan Ave, Gretna, NE 68028, USA",ChIJsU9cJ0P2k4cRPLEQAr_aLwI,ChIJsU9cJ0P2k4cRPLEQAr_aLwI,1,false,1,current_valid
19864.0,ncevermo,Evermore,Active,28117,Mooresville,NC,35.60307245,-80.86406029,104 Herrings Green Loop,10290976,Evermore,28117,Mooresville,NC,35.6030198,-80.864118,104 Herrings Green Loop,null,null,null,null,null,null,null,null,null,null,null,proximity,0,35.6028732,-80.8642077,ROOFTOP,"104 Herrings Grn Lp, Mooresville, NC 28117, USA",ChIJ-WBajfpUUYgRdWjjxZcHSe8,ChIJ-WBajfpUUYgRdWjjxZcHSe8,1,false,1,current_valid
15602.0,utorchar,The Orchard,Active,84070,Sandy,UT,40.54847566,-111.8735632,11171 S Apple Cider Drive,10290986,The Orchard,84070,Sandy,UT,40.5484097,-111.87352,11171 Apple Ct,10270151,10292774,10235349,10290585,10276743,10063246,10281264,59152,74235,10260859,null,proximity,1.8188469242273118,40.5484097,-111.87352,ROOFTOP,"11171 S Apple Cider Dr, Sandy, UT 84070, USA",ChIJh6lioSCHUocRJ4bcloWWOwI,ChIJB6IpFyiHUocRoLfPOdKPGrA,1,false,1,current_valid
3049.0,alliahay,Liam at Hays Farm,Active,35802,Huntsville,AL,34.64696913,-86.56817325,401 Haysland Road,10291082,Liam at Hays Farm,35802,Huntsville,AL,34.6453764,-86.5720147,401 Haysland Rd SW,null,null,null,null,null,null,null,null,null,null,null,proximity,0,34.6458913,-86.57017379999999,ROOFTOP,"401 Haysland Rd SW, Huntsville, AL 35802, USA",ChIJle19f6USYogR7glXNlUGOxM,ChIJle19f6USYogR7glXNlUGOxM,1,false,1,current_valid
22740.0,sceastwo,Eastwood,Active,29456,Ladson,SC,33.00785624,-80.0979471,1109 Augusta Dr,10291104,The Eastwood,29456,Ladson,SC,33.0069386,-80.0976896,1109 Augusta Dr,null,null,null,null,null,null,null,null,null,null,null,proximity,0,33.0069386,-80.0976896,ROOFTOP,"1109 Augusta Dr, Ladson, SC 29456, USA",ChIJvUOv2ylg_ogR-f48nRm_A_I,ChIJvUOv2ylg_ogR-f48nRm_A_I,1,false,1,current_valid
100052091.0,ncchaexc,Charlotte Exchange,Active,28217,Charlotte,NC,35.17057087,-80.88660994,5120 77 Center Dr,10291351,Charlotte Exchange,28217,Charlotte,NC,35.170207,-80.886508,5120 77 Center Dr,null,null,null,null,null,null,null,null,null,null,null,proximity,0,35.170207,-80.88650799999999,ROOFTOP,"5120 77 Center Dr, Charlotte, NC 28217, USA",ChIJXd0vitqeVogRDxEyEsdUNN4,ChIJXd0vitqeVogRDxEyEsdUNN4,1,false,1,current_valid
1217225.0,ncbeckon,Beckon,Active,27701,Durham,NC,35.999861,-78.904658,311 Liggett St,10291509,Beckon,27701,Durham,NC,36.0000743463073,-78.9048007934651,311 Liggett St,35114,46447,10255855,10282513,48545,15860,56236,92386,41289,41617,null,proximity,0,36.0004498,-78.90455589999999,ROOFTOP,"311 Liggett St, Durham, NC 27701, USA",ChIJHaIHQHPkrIkR2YdSHU0plTM,ChIJHaIHQHPkrIkR2YdSHU0plTM,1,false,1,current_valid
2665.0,ncaboker,Abode Kerr Ridge,Active,27612,Raleigh,NC,35.83282199,-78.681425,3709 Nova Star Lane,10291555,ABODE at Kerr Ridge,27612,Raleigh,NC,35.8329,-78.6818,3709 Nova Star Ln,10304430,10291573,18216,10256055,10279489,10291562,10300988,10036300,12334,10280233,null,proximity,0,35.8329819,-78.68180989999999,ROOFTOP,"3709 Nova Star Ln, Raleigh, NC 27612, USA",ChIJWzPqAmv2rIkRL-qNkL34Kys,ChIJWzPqAmv2rIkRL-qNkL34Kys,1,false,1,current_valid
1260.0,orcreap2,Creekside Apartments,Active,97333,Corvallis,OR,44.548752,-123.308238,1613 SW 49th Street,10291660,Spring Creek,97333,Corvallis,OR,44.548907,-123.3073051,1613 SW 49th St,null,null,null,null,null,null,null,null,null,null,null,proximity,0,44.5489015,-123.3072541,ROOFTOP,"1613 SW 49th St, Corvallis, OR 97333, USA",ChIJJ8h-5jhHwFQRJeVICQmvcsI,ChIJJ8h-5jhHwFQRJeVICQmvcsI,2,true,1,current_valid
1268.0,orsprcr2,Spring Creek,Active,97333,Corvallis,OR,44.548752,-123.308238,1613 SW 49th St.,10291660,Spring Creek,97333,Corvallis,OR,44.548907,-123.3073051,1613 SW 49th St,null,null,null,null,null,null,null,null,null,null,null,proximity,0,44.5489015,-123.3072541,ROOFTOP,"1613 SW 49th St, Corvallis, OR 97333, USA",ChIJJ8h-5jhHwFQRJeVICQmvcsI,ChIJJ8h-5jhHwFQRJeVICQmvcsI,2,true,2,current_valid
nan,rpsilrid,Banyan Silo Ridge,Active,28411,Wilmington,NC,34.324521,-77.769594,11 Winnow Walk,10291852,Banyan Silo Ridge,28411,Wilmington,NC,34.3248494090703,-77.7693085877807,24 Winnow Walk,10259569,10289175,10304785,10289166,10270241,34986,18056,65285,57733,91984,null,proximity,50.97920047160583,34.3244653,-77.76966589999999,ROOFTOP,"11 Winnow Walk, Wilmington, NC 28411, USA",ChIJfWrmysKNqYkRiujd131J6YA,ChIJPfIzSt2NqYkRTE0JorH7P3w,1,false,1,current_valid
1310140.0,gaadvwal,Advenir at Walker's Ridge,Active,30120,Cartersville,GA,34.21553665,-84.86495513,18 Burnt Hickory Conn SW,10291992,Advenir at Walker's Ridge,30120,Cartersville,GA,34.2141877796131,-84.8637520967929,18 Burnt Hickory Conn SW,10256317,10292977,17584,9286,10289176,29137,29136,10278948,10282026,29134,null,proximity,0,34.2140684,-84.8630302,ROOFTOP,"18 Burnt Hickory Conn SW, Cartersville, GA 30121, USA",ChIJ4wjpCPtN9YgRrDawYYZedbo,ChIJ4wjpCPtN9YgRrDawYYZedbo,1,false,1,current_valid
2740.0,ncprorhy,Prose Rhyne,Active,28214,Charlotte,NC,35.28952779,-80.9694831,225 Rhyne Road,10292013,Prose Rhyne,28214,Charlotte,NC,35.28933,-80.96943,225 Rhyne Rd,10257065,91492,10256949,10255666,15389,10251601,59865,10258843,41497,42115,null,proximity,0,35.28932640000001,-80.96948309999999,ROOFTOP,"225 Rhyne Rd, Charlotte, NC 28214, USA",ChIJ64asvj6jVogRxwzWY7dmv-M,ChIJ64asvj6jVogRxwzWY7dmv-M,1,false,1,current_valid
2765.0,flsoluna,Soluna,Active,32092,St. Augustine,FL,29.92906612,-81.42561776,25 Silver Moon Circle,10292139,Soluna,32092,St Augustine,FL,29.9286902457968,-81.4261211130643,25 Silver Moon Cir,10273897,84997,10280541,10253584,10253098,10272344,10263499,10272343,10267255,10302306,null,proximity,0,29.92899,-81.4256023,ROOFTOP,"25 Silver Moon Cir, St. Augustine, FL 32092, USA",ChIJcTWiU34p5IgRRpwaCVGMVZ4,ChIJcTWiU34p5IgRRpwaCVGMVZ4,1,false,1,current_valid
21208.0,txalttra,Alta Trails,Active,78602,Bastrop,TX,30.114967,-97.363927,945 Blakey Ln,10292156,Alta Trails,78602,Bastrop,TX,30.1150129,-97.3638443,945 Blakey Ln,null,null,null,null,null,null,null,null,null,null,null,proximity,0,30.1152045,-97.36254129999999,ROOFTOP,"4J7Q+XM, 945 Blakey Ln, Bastrop, TX 78602, USA",ChIJY7ydqPSZRIYR2DwoZrc1xME,ChIJY7ydqPSZRIYR2DwoZrc1xME,1,false,1,current_valid
3211.0,gawelbro,The Weldon by Broadstone,Active,30253,McDonough,GA,33.39039792,-84.17584936,100 Oakbrook Drive,10292165,The Weldon by Broadstone,30253,McDonough,GA,33.3902489,-84.1757581,100 Oakbrook Dr,null,null,null,null,null,null,null,null,null,null,null,proximity,0,33.3900743,-84.1759043,ROOFTOP,"100 Oakbrook Dr, McDonough, GA 30253, USA",ChIJ9RXy5wdc9IgR_jh2UyXLjCs,ChIJ9RXy5wdc9IgR_jh2UyXLjCs,1,false,1,current_valid
21465.0,fllancyp,Lantana at Cypress Cay,Active,33559,Lutz,FL,28.08558763,-82.41599704,14854 Alcorine Pl,10292368,Lantana at Cypress Cay,33559,Lutz,FL,28.08516,-82.41603,14854 Alcorine Pl,10280201,10282246,10267802,5922,84091,26537,86308,2340,10263891,1068,null,proximity,0,28.0852274,-82.4160107,ROOFTOP,"14854 Alcorine Pl, Lutz, FL 33559, USA",ChIJLdaeXonHwogRv7zOqvmD-Dc,ChIJLdaeXonHwogRv7zOqvmD-Dc,1,false,1,current_valid
100011775.0,txbirshe,Birchway Sherman,Active,75092,Sherman,TX,33.68559774,-96.61127873,601 Graham Dr,10292423,Birchway Sherman,75092,Sherman,TX,33.685446,-96.611268,601 Graham Dr,null,null,null,null,null,null,null,null,null,null,null,proximity,0,33.6849292,-96.6111468,ROOFTOP,"601 Graham Dr, Sherman, TX 75092, USA",ChIJOxbb6eeITIYRcbfjdpCahQ0,ChIJOxbb6eeITIYRcbfjdpCahQ0,1,false,1,current_valid
3098.0,txproste,Prose Sterling,Active,77388,Spring,TX,30.07040296,-95.45710617,2555 FM 2920 Rd,10292445,Prose Sterling,77388,Spring,TX,30.0702266,-95.4570418,2555 FM 2920,null,null,null,null,null,null,null,null,null,null,null,proximity,0,30.0702266,-95.4570418,ROOFTOP,"2555 Farm to Market 2920, Spring, TX 77388, USA",ChIJUby-S5U0R4YRZOGugr6mvqM,ChIJUby-S5U0R4YRZOGugr6mvqM,1,false,1,current_valid
22545.0,txcitho8,Citizen House Wolf Ranch,Active,78628,Georgetown,TX,30.63213052,-97.72525753,1201 Wolf Canyon Rd,10292492,Citizen House Wolf Ranch,78628,Georgetown,TX,30.632914,-97.725422,1201 Wolf Canyon Rd,10253617,10253094,57043,81450,10283781,10264752,10275873,10267536,10271309,10280792,null,proximity,0,30.6321536,-97.72517169999999,ROOFTOP,"1201 Wolf Cyn Rd, Georgetown, TX 78628, USA",ChIJnxLb_rnVRIYR7-kdqHxmJgo,ChIJnxLb_rnVRIYR7-kdqHxmJgo,1,false,1,current_valid
19935.0,ctsprmid,Springside Middletown,Active,06457,Middletown,CT,41.57264949,-72.67061971,1100 Springside Lane,10292506,Springside Middletown I,6457,Middletown,CT,41.5724766,-72.6704378,1100 Springside Ln,null,null,null,null,null,null,null,null,null,null,null,proximity,0,41.57151289999999,-72.66981899999999,ROOFTOP,"1100 Springside Ln, Middletown, CT 06457, USA",ChIJJ8bIkPtK5okRRBBL-yoo6Ws,ChIJJ8bIkPtK5okRRBBL-yoo6Ws,1,false,1,current_valid
3223.0,txashtow,Asher Towne Lake,Active,77433,Cypress,TX,29.95780818,-95.69140578,12700 Greenhouse Rd.,10292767,Asher at Towne Lake,77433,Cypress,TX,29.9576223,-95.6913414,12700 Greenhouse Rd,null,null,null,null,null,null,null,null,null,null,null,proximity,0,29.9580075,-95.6901757,GEOMETRIC_CENTER,"12700 Greenhouse Rd, Houston, TX 77433, USA",ChIJgzPIGs3VQIYRKUEN6yqRYwQ,ChIJgzPIGs3VQIYRKUEN6yqRYwQ,1,false,1,current_valid
2894.0,copaipra,Prose at Painted Prairie,Active,80019,Aurora,CO,39.79857605,-104.7348197,21650 E. 56th Place,10292905,Prose Painted Prairie,80019,Aurora,CO,39.7995,-104.73646,21650 E 56th Pl,10260063,10300392,78982,87966,10262321,10267101,10261813,10253832,8322,10269457,null,proximity,0,39.7989938,-104.7349134,ROOFTOP,"21650 E 56th Pl, Aurora, CO 80019, USA",ChIJ61ptNVZnbIcROyYDP9NGYSs,ChIJ61ptNVZnbIcROyYDP9NGYSs,1,false,1,current_valid
22078.0,ncalelos,Alexan LoSo,Active,28209,Charlotte,NC,35.19497471,-80.87190819,3305 South Blvd,10292984,Alexan LoSo,28209,Charlotte,NC,35.1949545,-80.8719042,3305 South Blvd,null,null,null,null,null,null,null,null,null,null,null,proximity,0,35.1950405,-80.8720768,ROOFTOP,"3305 South Blvd, Charlotte, NC 28209, USA",ChIJ8xqAFBSfVogRT2aWDn1Vdco,ChIJ8xqAFBSfVogRT2aWDn1Vdco,1,false,1,current_valid
20008.0,ncaleres,Alexan Research Park,Active,28262,Charlotte,NC,35.3190171,-80.7744845,9821 Research Drive,10292988,Alexan Research Park,28262,Charlotte,NC,35.31904,-80.76941,9821 Research Dr,10256808,10266181,81449,91512,10265571,10273470,73481,10264726,10298964,10267983,null,proximity,0,35.3190129,-80.76965469999999,ROOFTOP,"9821 Research Dr, Charlotte, NC 28262, USA",ChIJY2roycsdVIgRR_7ssr0Iv60,ChIJY2roycsdVIgRR_7ssr0Iv60,1,false,1,current_valid
3104.0,ilsta250,Station 250,Active,60060,Mundelein,IL,42.26761894,-88.00018363,250 Plaza Circle,10293025,Station 250,60060,Mundelein,IL,42.2674022,-88.0007566,250 Plaza Cir,10271237,7881,74774,16246,76314,56909,78684,50345,57223,309,null,proximity,0,42.2672495,-88.0005293,GEOMETRIC_CENTER,"250 Plaza Cir, Mundelein, IL 60060, USA",ChIJxfJBQHCXD4gRwG9i7aKbxmc,ChIJxfJBQHCXD4gRwG9i7aKbxmc,1,false,1,current_valid
18505.0,cadenize,Denizen,Active,92103,San Diego,CA,32.74792252,-117.1597705,3840 Sixth Avenue,10293075,Denizen,92103,San Diego,CA,32.74771,-117.15982,3840 Sixth Ave,10296654,10260238,89645,57066,34242,14357,64319,10273454,10283006,10301876,null,proximity,0,32.7476869,-117.1597636,ROOFTOP,"3840 Sixth Ave, San Diego, CA 92103, USA",ChIJnVPU6dpU2YARMERpdxqhoEo,ChIJnVPU6dpU2YARMERpdxqhoEo,1,false,1,current_valid
20562.0,txaltgra,Alta Grandway,Active,77449,Katy,TX,29.80561704,-95.77189873,2020 Grandway Drive,10293204,Alta Grandway,77449,Katy,TX,29.8055766,-95.7718722,2020 Grandway Dr,null,null,null,null,null,null,null,null,null,null,null,proximity,0,29.8038451,-95.7717911,GEOMETRIC_CENTER,"2020 Grandway Dr, Katy, TX 77449, USA",ChIJWcyczqonQYYRqw8U7dgDTmU,ChIJWcyczqonQYYRqw8U7dgDTmU,1,false,1,current_valid
19335.0,cofinley,Finley at Baseline,Active,80023,Broomfield,CO,39.99525478,-105.0067883,16600 Peak Street,10293209,The Finley at Baseline,80023,Broomfield,CO,39.9951908,-105.0067963,16600 Peak St,null,null,null,null,null,null,null,null,null,null,null,proximity,0,39.9951941,-105.006831,ROOFTOP,"16600 Peak St, Broomfield, CO 80023, USA",ChIJL_miWsAKbIcRgZXjvjtWdMs,ChIJL_miWsAKbIcRgZXjvjtWdMs,1,false,1,current_valid
3081.0,fltavern,Taverna,Active,33905,Fort Myers,FL,26.62150472,-81.80138612,3240 Champion Ring Rd,10293332,Taverna at the Forum,33905,Fort Myers,FL,26.6210556,-81.8026358,3240 Champion Ring Rd,null,null,null,null,null,null,null,null,null,null,null,proximity,0,26.6208869,-81.8022795,ROOFTOP,"3240 Champion Ring Rd, Fort Myers, FL 33905, USA",ChIJkxQzGL1r24gRBf6q_1VwWNU,ChIJkxQzGL1r24gRBf6q_1VwWNU,1,false,1,current_valid
22870.0,cofield2,Fieldhouse,Active,80241,Thornton,CO,39.9158526,-104.9712788,12170 Washington Center Pkwy,10293408,Fieldhouse,80241,Thornton,CO,39.91859,-104.97138,12170 Washington Center Pkwy,10295675,14570,49429,10972,8359,1894,46941,3456,8192,5637,null,proximity,0,39.9197178,-104.9702821,GEOMETRIC_CENTER,"12170 Washington Center Pkwy, Thornton, CO 80241, USA",ChIJrbY-5Dh0bIcRtP4AmugBhkc,ChIJrbY-5Dh0bIcRtP4AmugBhkc,1,false,1,current_valid
24065.0,flalttri,Alta Trilogy,Active,32750,Longwood,FL,28.68503061,-81.346143,"1050 S Ronald Reagan Blvd., Suite 180",10293641,Alta Trilogy,32750,Longwood,FL,28.6850169300541,-81.3485777672072,1050 S Ronald Reagan Blvd,null,null,null,null,null,null,null,null,null,null,null,proximity,90.90349960689105,28.6848481,-81.3475266,ROOFTOP,"1050 S Ronald Reagan Blvd #180, Longwood, FL 32750, USA",ChIJMQuMrQVy54gRhxC68_mQG1w,ChIJM6DGBwVy54gRz_Vx_k_O-wA,1,false,1,current_valid
3164.0,txproann,Prose  Anna Town Square,Active,75409,Anna,TX,33.32191134,-96.54880363,615 E Foster Crossing Road,10293674,Prose Anna Town Square,75409,Anna,TX,33.32175,-96.548868,615 E Foster Crossing Rd,null,null,null,null,null,null,null,null,null,null,null,proximity,0,33.3217724,-96.54887409999999,ROOFTOP,"615 E Foster Crossing Rd, Anna, TX 75409, USA",ChIJzRC51VpyTIYRnmuJ0EnG3k0,ChIJzRC51VpyTIYRnmuJ0EnG3k0,1,false,1,current_valid
20585.0,azaltgoo,Alta Goodyear,Active,85395,Goodyear,AZ,33.47254,-112.380778,14965 W. Encanto Blvd,10293733,Alta Goodyear,85395,Goodyear,AZ,33.4724409,-112.3807193,14965 W Encanto Blvd,null,null,null,null,null,null,null,null,null,null,null,proximity,0,33.4729844,-112.3814966,ROOFTOP,"14965 W Encanto Blvd, Goodyear, AZ 85395, USA",ChIJK9AOHYBHK4cRQ13pgmR9PN4,ChIJK9AOHYBHK4cRQ13pgmR9PN4,1,false,1,current_valid
100076035.0,txbirden,Birchway Denton,Active,76208,Denton,TX,33.19205643,-97.09067373,1710 Northstar Road,10293874,Birchway Denton,76208,Denton,TX,33.191832,-97.090663,1710 Northstar Rd,null,null,null,null,null,null,null,null,null,null,null,proximity,0,33.192374,-97.091668,ROOFTOP,"1710 Northstar Rd, Denton, TX 76208, USA",ChIJGwlTgio1TIYR9D5l5Fonrec,ChIJGwlTgio1TIYR9D5l5Fonrec,1,false,1,current_valid
100075949.0,nclauren,Laurent,Active,28277,Charlotte,NC,35.05098896,-80.77676796,10500 Midway Park Dr,10293975,Laurent,28277,Charlotte,NC,35.0507538945086,-80.7775168939011,10500 Midway Park Dr,null,null,null,null,null,null,null,null,null,null,null,proximity,0,35.0516699,-80.7772973,ROOFTOP,"10500 Midway Pk Dr, Charlotte, NC 28277, USA",ChIJK019XcUnVIgR09H5WyiBWDs,ChIJK019XcUnVIgR09H5WyiBWDs,1,false,1,current_valid
16173.0,canorkin,North Kingsley,Active,90027,Los Angeles,CA,34.10485959,-118.3038502,1825 N Kingsley Dr,10293978,North Kingsley,90027,Los Angeles,CA,34.10431,-118.303995,1825 N Kingsley Dr,10303499,10284556,10285308,81186,10272678,10286489,79676,10288120,10021792,10281478,null,proximity,0,34.10431,-118.303995,ROOFTOP,"1825 N Kingsley Dr, Los Angeles, CA 90027, USA",ChIJO2Lj4Fm_woARbATbJSERm70,ChIJO2Lj4Fm_woARbATbJSERm70,1,false,1,current_valid
2644.0,txwilpla,Willow Plaza,Active,77086,Houston,TX,29.91649,-95.49564,12752 North Houston Rosslyn Road,10293996,Willow Plaza,77086,Houston,TX,29.91749,-95.49468,12752 N Houston Rosslyn Rd,19249,7706,85642,14384,5169,5176,10267025,29770,59394,5178,null,proximity,0,29.917819,-95.49445260000002,ROOFTOP,"12752 N Houston Rosslyn Rd, Houston, TX 77086, USA",ChIJJYViTMPOQIYRDrKEHToZPqs,ChIJJYViTMPOQIYRDrKEHToZPqs,1,false,1,current_valid
100006397.0,gaadvmal,Advenir at Mallory Lake,Active,30241,LaGrange,GA,33.02375755,-84.99350805,1300 South Davis Rd.,10294247,Advenir at Mallory Lake,30241,LaGrange,GA,33.0235661,-84.9935199,1300 S Davis Rd,null,null,null,null,null,null,null,null,null,null,null,proximity,0,33.0235661,-84.9935199,ROOFTOP,"1300 S Davis Rd, LaGrange, GA 30241, USA",ChIJF55hyrJVi4gRDnBchUGD0Ic,ChIJF55hyrJVi4gRDnBchUGD0Ic,1,false,1,current_valid
20299.0,coallpea,Allaso Peak,Active,80907,Colorado Springs,CO,38.86802727,-104.8432083,2485 Bravery Heights,10294390,Allaso Peak,80907,Colorado Springs,CO,38.86748,-104.84356,2485 Bravery Heights,38306,15638,10267043,58930,10270693,6241,10253064,10265530,10268783,52679,null,proximity,0,38.8672755,-104.8439806,ROOFTOP,"2485 Bravery Hts, Colorado Springs, CO 80907, USA",ChIJc4wyFf5PE4cRIWinQHBJ4Zw,ChIJc4wyFf5PE4cRIWinQHBJ4Zw,1,false,1,current_valid
nan,rpvecapa,Vecina Apartment Villas,Active,78258,San Antonio,TX,29.63588216,-98.51109909,20915 Wilderness Oak,10294403,Vecina Apartment Villas,78258,San Antonio,TX,29.6356677,-98.511142,20915 Wilderness Oak,86656,10262834,10548,44967,10255507,53969,17375,55378,5514,10267279,null,proximity,0,29.6358718,-98.51134719999999,GEOMETRIC_CENTER,"20915 Wilderness Oak, San Antonio, TX 78258, USA",ChIJXaURE9RjXIYRjM7JX_-HSDo,ChIJXaURE9RjXIYRjM7JX_-HSDo,1,false,1,current_valid
1239909.0,nevestar,Vestara 72,Active,68046,Papillion,NE,41.13046802,-96.01941673,7088 Flint Drive,10294681,Vestara 72,68046,Papillion,NE,41.13165,-96.02089,7088 Flint Dr,68172,10261161,10267293,10290956,10286384,10274844,67997,67937,10267291,10253433,null,proximity,0,41.131315,-96.0211341,ROOFTOP,"7088 Flint Dr, Papillion, NE 68046, USA",ChIJQ0HRiXyKk4cRDocLjgw-aBA,ChIJQ0HRiXyKk4cRDocLjgw-aBA,1,false,1,current_valid
1229885.0,gaelaswe,Elan Sweetwater Creek,Active,30122,Lithia Springs,GA,33.76929003,-84.60839341,1065 Preston Blvd,10294706,Elan Sweetwater Creek,30122,Lithia Springs,GA,33.7678485133061,-84.6099248831836,1065 Preston Blvd,10294994,53774,10658,10272302,10306817,10303643,77750,26810,17967,7432,null,proximity,0,33.7673788,-84.6104613,ROOFTOP,"1065 Preston Blvd, Lithia Springs, GA 30122, USA",ChIJ8a0yRP8h9YgRdPbzDgAyyr0,ChIJ8a0yRP8h9YgRdPbzDgAyyr0,1,false,1,current_valid
3126.0,scarcwat,Arcadia at Waterway Hills,Active,29568,Longs,SC,33.794689,-78.795685,2740 Grande Dunes N Village Blvd.,10294761,Arcadia at Waterway Hills,29568,Longs,SC,33.7946699,-78.7959216,2740 Grande Dunes N Village Blvd,null,null,null,null,null,null,null,null,null,null,null,proximity,0,33.8053145,-78.7495729,GEOMETRIC_CENTER,"Village Crossing Blvd, North Myrtle Beach, SC 29582, USA",ChIJG8fPaahkAIkRW5YkqsfJUWI,ChIJG8fPaahkAIkRW5YkqsfJUWI,1,false,1,current_valid
3124.0,scarccar,Arcadia at Carolina Forest,Active,29579,Myrtle Beach,SC,33.756086,-78.955626,112 Hera Way,10294763,Arcadia at Carolina Forest,29579,Myrtle Beach,SC,33.7561723,-78.9555925,112 Hera Way,null,null,null,null,null,null,null,null,null,null,null,proximity,0,33.7561723,-78.9555925,ROOFTOP,"112 Hera Way, Myrtle Beach, SC 29579, USA",ChIJby_oaxVtAIkRlaoLkvEqFnA,ChIJby_oaxVtAIkRlaoLkvEqFnA,1,false,1,current_valid
2737.0,txprovis,Prose Vista West,Active,78245,San Antonio,TX,29.43944298,-98.66641985,9311 Vista West Drive,10294796,Prose Vista West,78245,San Antonio,TX,29.43956,-98.66743,9311 Vista W Dr,65978,56348,56347,85889,32819,59127,79852,10264428,32813,71449,null,proximity,0,29.4395015,-98.6665907,GEOMETRIC_CENTER,"9311 Vista W Dr, San Antonio, TX 78245, USA",ChIJq9plYTZDXIYRhFL1zYavAR4,ChIJq9plYTZDXIYRhFL1zYavAR4,1,false,1,current_valid
3150.0,txreski2,Residences at Kingwood East,Active,77346,Humble,TX,30.00996189,-95.17513434,6518 Kings Glen Dr.,10294897,Residences at Kingwood East,77346,Humble,TX,30.0099154,-95.1751394,6518 Kings Glen Dr,null,null,null,null,null,null,null,null,null,null,null,proximity,0,30.0092561,-95.1724385,ROOFTOP,"Building 10, 6518 Kings Glen Dr, Atascocita, TX 77346, USA",ChIJ25CSWlisQIYRYKOM2KXJa4c,ChIJ25CSWlisQIYRYKOM2KXJa4c,1,false,1,current_valid
2934.0,ncvilcom,The Village at Compass Pointe,Active,28451,Leland,NC,34.27148614,-78.109295,8067 Purchase Place NE,10295239,The Village at Compass Pointe,28451,Leland,NC,34.2715222,-78.1092726,8067 Purchase Pl NE,null,null,null,null,null,null,null,null,null,null,null,proximity,0,34.2293803,-78.03432120000001,APPROXIMATE,"Leland, NC, USA",ChIJL_z-GFYZqokRpyLoTy1DC1c,ChIJL_z-GFYZqokRpyLoTy1DC1c,1,false,1,current_valid
1320962,paltdfi2,Ltd. Findlay,Active,15108,Coraopolis,PA,40.52392138,-80.26944321,1001 Birdie Drive,10295296,Ltd Findlay,15108,Coraopolis,PA,40.5184013,-80.1667247,1001 Birdie Dr,null,null,null,null,null,null,null,null,null,null,1,fuzzy_name,null,null,null,null,null,null,ChIJm0dACEFeNIgRPFnbq160Lwo,1,false,1,current_valid
16999.0,uth20tow,H2O Townhomes,Active,84119,West Valley City,UT,40.7087649,-111.946301,2882 South Big Wave Drive,10295329,H20 Lofts,84119,West Valley City,UT,40.7087877,-111.946161,2882 S Big Wave Dr,null,null,null,null,null,null,null,null,null,null,null,proximity,0,40.70878769999999,-111.946161,ROOFTOP,"2882 S Big Wave Dr, West Valley City, UT 84119, USA",ChIJl_sW_VuLUocR8-4TS-eAbD4,ChIJl_sW_VuLUocR8-4TS-eAbD4,1,false,1,current_valid
3060.0,sccamone,Camellia at One Nexton,Active,29483,Summerville,SC,33.06255709,-80.15329671,4600 Bakers Blessing Lane,10295448,Camellia at One Nexton,29483,Summerville,SC,33.0627249,-80.1529829,4600 Bakers Blessing Ln,null,null,null,null,null,null,null,null,null,null,null,proximity,0,33.0626339,-80.1532718,ROOFTOP,"4600 Bakers Blessing Ln, South Carolina 29486, USA",ChIJdbsxJtv0_ogRmjsz8aMu3bw,ChIJdbsxJtv0_ogRmjsz8aMu3bw,1,false,1,current_valid
2826.0,coprofar,Prose Farm,Active,80233,Thornton,CO,39.8889936,-104.9583637,2375 E. 104th Ave,10295675,Prose Farm,80233,Thornton,CO,39.8888034,-104.9582947,2375 E 104th Ave,10293408,10972,46941,14570,1894,49429,8359,21771,5637,15825,null,proximity,0,39.8890179,-104.9582138,ROOFTOP,"2375 E 104th Ave, Thornton, CO 80233, USA",ChIJf-G1Prx2bIcR6E6L4b7d1QI,ChIJf-G1Prx2bIcR6E6L4b7d1QI,1,false,1,current_valid
