marketid,marketname,period,employmentchangepercent,yoyemploymentchangepercent,employmentchange,yoyemploymentchange,totalemployment,singlefamilypermits,annualsinglefamilypermits,multifamilypermits,annualmultifamilypermits,totalpermits,annualtotalpermits,monthlyrevenuechange,annualrevenuechange,unitstarts,annualunitstarts,propertystarts,annualpropertystarts
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M02,0.0096,0.0508,25200,128800,2662500,276,4779,1619,11547,1961,17266,0.0066,0.1746,1108,9984,6,54
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M03,0.0037,0.0474,9800,121000,2672300,377,4701,635,11346,1104,17006,0.0092,0.1719,277,9440,3,52
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M04,0.0141,0.0435,37600,112900,2709900,343,4544,1236,11209,1640,16692,0.0134,0.1678,957,10018,4,53
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M05,0.0041,0.04,11100,104600,2721000,327,4452,736,10812,1146,16236,0.0139,0.1541,1438,9541,7,51
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M06,0.0108,0.0392,29400,103800,2750400,331,4332,901,10916,1310,16216,0.0063,0.126,474,9324,4,50
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M07,-0.0004,0.0338,-1200,90000,2749200,318,4281,966,11013,1344,16249,0.0057,0.1,1212,10087,7,54
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M08,-0.0036,0.0316,-10000,83800,2739200,346,4198,451,10942,872,16097,0.0019,0.082,45,9381,1,52
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M09,-0.0015,0.0333,-4200,88100,2735000,363,4183,786,10466,1228,15620,-0.0015,0.0697,0,8865,0,48
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M10,0.0063,0.0234,17100,62900,2752100,355,4153,601,10600,996,15627,-0.0065,0.0575,622,8295,6,48
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M11,0.0026,0.0222,7200,59900,2759300,311,4099,732,10982,1122,15936,-0.0071,0.0493,941,8492,4,49
14460,"Boston-Cambridge-Newton, MA-NH",Y2022M12,-0.0043,0.0188,-12000,50800,2747300,319,3998,728,9750,1135,14609,-0.0058,0.0416,631,8017,3,48
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M01,-0.0177,0.0233,-48500,61500,2698800,280,3946,651,10042,1011,14869,0.002,0.0384,0,7705,0,45
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M02,0.0047,0.0184,12800,49100,2711600,197,3867,675,9098,897,13805,0.0069,0.0389,95,6692,2,41
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M03,0.0038,0.0185,10200,49500,2721800,244,3734,524,8987,906,13607,0.0044,0.0346,231,6646,4,42
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M04,0.0091,0.0135,24800,36700,2746600,272,3663,161,7912,482,12449,0.008,0.029,603,6292,2,40
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M05,0.0059,0.0154,16300,41900,2762900,312,3648,919,8095,1282,12585,0.0087,0.0235,542,5396,2,35
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M06,0.01,0.0146,27700,40200,2790600,350,3667,634,7828,1033,12308,0.0094,0.0263,381,5303,2,33
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M07,-0.0042,0.0108,-11800,29600,2778800,293,3642,609,7471,937,11901,0.0013,0.0218,198,4289,2,28
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M08,-0.0043,0.0101,-12000,27600,2766800,361,3657,328,7348,779,11808,0.0029,0.0225,361,4605,3,30
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M09,-0.0011,0.0105,-3000,28800,2763800,256,3550,320,6882,617,11197,-0.0005,0.0235,985,5590,6,36
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M10,0.0051,0.0094,14100,25800,2777900,324,3519,129,6410,508,10709,-0.0095,0.0204,116,5084,2,32
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M11,0.0017,0.0084,4600,23200,2782500,254,3462,198,5876,469,10056,-0.0016,0.0263,388,4531,2,30
14460,"Boston-Cambridge-Newton, MA-NH",Y2023M12,-0.0013,0.0115,-3500,31700,2779000,276,3419,1329,6477,1659,10580,-0.0018,0.0308,402,4302,3,30
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M01,-0.0232,0.0059,-64400,15800,2714600,271,3410,780,6606,1078,10647,0.0004,0.0292,207,4509,2,32
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M02,0.004,0.0051,10800,13800,2725400,226,3439,867,6798,1137,10887,0.0029,0.0252,1405,5819,6,36
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M03,0.005,0.0064,13700,17300,2739100,291,3486,749,7023,1077,11058,0.0021,0.0225,613,6201,3,35
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M04,0.0053,0.0025,14500,7000,2753600,319,3533,289,7151,670,11246,0.004,0.019,0,5598,0,33
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M05,0.0057,0.0023,15600,6300,2769200,402,3623,693,6925,1168,11132,0.0082,0.0187,1281,6337,5,36
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M06,0.0099,0.0021,27300,5900,2796500,423,3696,687,6978,1167,11266,0.0097,0.019,716,6672,5,39
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M07,-0.0067,-0.0003,-18600,-900,2777900,306,3709,696,7065,1050,11379,0.0081,0.0257,315,6789,3,40
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M08,-0.0054,-0.0014,-15100,-4000,2762800,286,3634,684,7421,1073,11673,-0.0011,0.0211,280,6708,3,40
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M09,-0.002,-0.0023,-5400,-6400,2757400,277,3655,361,7462,703,11759,0.0011,0.0227,137,5860,1,35
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M10,0.0075,0.0001,20800,300,2778200,337,3668,224,7557,617,11868,-0.0062,0.025,0,5744,0,33
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M11,0.0009,-0.0006,2600,-1700,2780800,250,3664,384,7743,668,12067,-0.0048,0.0205,191,5547,1,32
14460,"Boston-Cambridge-Newton, MA-NH",Y2024M12,-0.003,-0.0024,-8400,-6600,2772400,261,3649,608,7022,941,11349,-0.0034,0.0195,60,5205,2,31
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M01,-0.0209,-0.0001,-58000,-200,2714400,315,3693,467,6709,828,11099,0.0039,0.0228,989,5987,4,33
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M02,0.0018,-0.0022,5000,-6000,2719400,176,3643,428,6270,620,10582,0.0053,0.0257,27,4609,1,28
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M03,0.0034,-0.0038,9200,-10500,2728600,253,3605,430,5951,715,10220,0.0155,0.0389,79,4075,2,27
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M04,0.0091,-0.0001,24700,-300,2753300,317,3603,510,6172,863,10413,0.0118,0.0461,586,4661,4,31
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M05,0.0058,0.0001,16100,200,2769400,446,3647,429,5908,922,10167,0.0096,0.0476,27,3407,1,27
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M06,0.0094,-0.0004,26100,-1000,2795500,332,3556,364,5585,711,9711,0.0001,0.0371,24,2715,1,23
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M07,-0.0021,0.0042,-5900,11700,2789600,576,3826,580,5469,1183,9844,-0.0018,0.027,635,3035,8,28
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M08,-0.0053,0.0043,-14900,11900,2774700,338,3878,372,5157,732,9503,-0.0059,0.0219,498,3253,2,27
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M09,-0.0077,-0.0015,-21300,-4000,2753400,336,3937,361,5157,726,9526,-0.014,0.0066,349,3465,5,31
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M10,0.0068,-0.0022,18800,-6000,2772200,406,4006,510,5443,954,9863,-0.0139,-0.0001,170,3635,1,32
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M11,0.0001,-0.003,300,-8300,2772500,249,4005,412,5471,682,9877,-0.0068,-0.0012,1091,4535,4,35
14460,"Boston-Cambridge-Newton, MA-NH",Y2025M12,-0.0017,-0.0017,-4800,-4700,2767700,250,3994,488,5351,792,9728,-0.0031,0.0001,110,4585,1,34
14460,"Boston-Cambridge-Newton, MA-NH",Y2026M01,null,null,null,null,null,246,3925,439,5323,711,9611,0.0018,-0.0024,0,3596,0,30
14460,"Boston-Cambridge-Newton, MA-NH",Y2026M02,null,null,null,null,null,null,null,null,null,null,null,0.0025,-0.006,0,3569,0,29
14460,"Boston-Cambridge-Newton, MA-NH",Y2026M03,null,null,null,null,null,null,null,null,null,null,null,0.0106,-0.0096,0,3490,0,27
16700,"Charleston-North Charleston, SC",Y2022M01,-0.0107,0.0567,-4100,20300,378100,506,5874,184,2504,690,8405,0.0013,0.2361,0,3069,0,16
16700,"Charleston-North Charleston, SC",Y2022M02,0.0119,0.0613,4500,22100,382600,529,5938,140,2540,669,8498,0.0134,0.237,341,3278,1,16
16700,"Charleston-North Charleston, SC",Y2022M03,0,0.0569,0,20600,382600,537,5889,170,2651,707,8560,0.0103,0.2359,537,3640,3,18
16700,"Charleston-North Charleston, SC",Y2022M04,0.0094,0.0578,3600,21100,386200,537,5884,123,2657,668,8569,0.0159,0.2221,0,2997,0,15
16700,"Charleston-North Charleston, SC",Y2022M05,0.0117,0.0602,4500,22200,390700,476,5851,112,2689,592,8572,0.0203,0.2111,0,2997,0,15
16700,"Charleston-North Charleston, SC",Y2022M06,0.0044,0.0565,1700,21000,392400,564,5877,135,2345,699,8250,0.0128,0.1743,361,2796,2,14
16700,"Charleston-North Charleston, SC",Y2022M07,0.0097,0.0602,3800,22500,396200,515,5897,148,2227,681,8170,0.019,0.1639,811,3607,3,17
16700,"Charleston-North Charleston, SC",Y2022M08,-0.0003,0.0582,-100,21800,396100,602,6035,264,2327,866,8408,0.0054,0.129,155,3240,1,16
16700,"Charleston-North Charleston, SC",Y2022M09,0.0005,0.065,200,24200,396300,532,6124,313,2423,845,8589,-0.0044,0.1092,0,3205,0,15
16700,"Charleston-North Charleston, SC",Y2022M10,0.0091,0.0582,3600,22000,399900,612,6288,150,2110,766,8440,-0.0061,0.0884,746,3675,3,16
16700,"Charleston-North Charleston, SC",Y2022M11,0.005,0.0568,2000,21600,401900,402,6283,762,2677,1164,9002,-0.0029,0.0829,210,3479,1,15
16700,"Charleston-North Charleston, SC",Y2022M12,0.0007,0.0523,300,20000,402200,337,6149,486,2987,823,9170,-0.0055,0.0794,338,3499,1,15
16700,"Charleston-North Charleston, SC",Y2023M01,-0.0072,0.0561,-2900,21200,399300,449,6092,120,2923,569,9049,-0.0039,0.0744,1407,4906,5,20
16700,"Charleston-North Charleston, SC",Y2023M02,0.008,0.052,3200,19900,402500,431,5994,120,2903,551,8931,0.0038,0.0645,244,4809,1,20
16700,"Charleston-North Charleston, SC",Y2023M03,0.004,0.0562,1600,21500,404100,552,6009,107,2840,890,9114,0.0032,0.0577,580,4852,2,19
16700,"Charleston-North Charleston, SC",Y2023M04,0.0094,0.0562,3800,21700,407900,468,5940,91,2808,559,9005,0.0015,0.0434,336,5188,1,20
16700,"Charleston-North Charleston, SC",Y2023M05,0.0113,0.0558,4600,21800,412500,519,5983,313,3009,832,9245,0.0139,0.0376,0,5188,0,20
16700,"Charleston-North Charleston, SC",Y2023M06,0.0034,0.0548,1400,21500,413900,641,6060,81,2955,727,9273,0.0118,0.036,0,4827,0,18
16700,"Charleston-North Charleston, SC",Y2023M07,-0.0007,0.0439,-300,17400,413600,564,6109,389,3196,953,9545,0.0089,0.0244,0,4016,0,15
16700,"Charleston-North Charleston, SC",Y2023M08,0,0.0442,0,17500,413600,629,6136,529,3461,1238,9917,0.0009,0.0205,365,4226,1,15
16700,"Charleston-North Charleston, SC",Y2023M09,0.0017,0.0454,700,18000,414300,552,6156,76,3224,628,9700,0.0002,0.0262,386,4612,2,17
16700,"Charleston-North Charleston, SC",Y2023M10,0.0084,0.0448,3500,17900,417800,506,6050,103,3177,609,9543,-0.0057,0.0255,278,4144,1,15
16700,"Charleston-North Charleston, SC",Y2023M11,0.0053,0.045,2200,18100,420000,425,6073,63,2478,488,8867,-0.0171,0.0121,0,3934,0,14
16700,"Charleston-North Charleston, SC",Y2023M12,-0.0005,0.0438,-200,17600,419800,371,6107,81,2073,452,8496,-0.0014,0.0163,0,3596,0,13
16700,"Charleston-North Charleston, SC",Y2024M01,-0.0157,0.0348,-6600,13900,413200,680,6338,78,2031,758,8685,-0.0015,0.0196,56,2245,1,9
16700,"Charleston-North Charleston, SC",Y2024M02,0.0085,0.0353,3500,14200,416700,603,6510,63,1974,666,8800,0.0058,0.0218,50,2051,1,9
16700,"Charleston-North Charleston, SC",Y2024M03,0.005,0.0364,2100,14700,418800,611,6569,83,1950,694,8604,-0.0043,0.0139,0,1471,0,7
16700,"Charleston-North Charleston, SC",Y2024M04,0.0033,0.0302,1400,12300,420200,700,6801,158,2017,890,8935,0.0063,0.0177,0,1135,0,6
16700,"Charleston-North Charleston, SC",Y2024M05,0.009,0.0279,3800,11500,424000,579,6861,128,1832,736,8839,0.01,0.012,0,1135,0,6
16700,"Charleston-North Charleston, SC",Y2024M06,0.0007,0.0251,300,10400,424300,591,6811,140,1891,755,8867,0.0066,0.0068,0,1135,0,6
16700,"Charleston-North Charleston, SC",Y2024M07,-0.0031,0.0227,-1300,9400,423000,702,6949,151,1653,877,8791,0.0038,0.0022,0,1135,0,6
16700,"Charleston-North Charleston, SC",Y2024M08,0.0017,0.0244,700,10100,423700,536,6856,164,1288,730,8283,-0.0026,-0.0021,71,841,1,6
16700,"Charleston-North Charleston, SC",Y2024M09,0.0012,0.0239,500,9900,424200,499,6803,117,1329,645,8300,-0.0016,-0.0046,408,863,2,6
16700,"Charleston-North Charleston, SC",Y2024M10,0.0083,0.0237,3500,9900,427700,472,6769,103,1329,605,8296,-0.0043,-0.0026,288,873,1,6
16700,"Charleston-North Charleston, SC",Y2024M11,0.0072,0.0257,3100,10800,430800,381,6725,115,1381,518,8326,-0.0066,0.0075,333,1206,1,7
16700,"Charleston-North Charleston, SC",Y2024M12,-0.0009,0.0253,-400,10600,430400,503,6857,137,1437,664,8538,-0.0125,-0.0035,644,1850,2,9
16700,"Charleston-North Charleston, SC",Y2025M01,-0.0167,0.0242,-7200,10000,423200,523,6700,159,1518,714,8494,0.0008,-0.000699999999999999,192,1986,1,9
16700,"Charleston-North Charleston, SC",Y2025M02,0.0097,0.0254,4100,10600,427300,506,6603,164,1619,689,8517,-0.0029,-0.0084,337,2273,1,9
16700,"Charleston-North Charleston, SC",Y2025M03,0.0087,0.0291,3700,12200,431000,530,6522,152,1688,730,8553,0.0161,0.011,0,2273,0,9
16700,"Charleston-North Charleston, SC",Y2025M04,0.0097,0.0357,4200,15000,435200,557,6379,55,1585,612,8275,0.0147,0.0189,0,2273,0,9
16700,"Charleston-North Charleston, SC",Y2025M05,0.0094,0.0361,4100,15300,439300,591,6391,57,1514,648,8187,0.0061,0.0178,128,2401,1,10
16700,"Charleston-North Charleston, SC",Y2025M06,0.0036,0.0391,1600,16600,440900,454,6254,52,1426,506,7938,-0.0002,0.0098,72,2473,1,11
16700,"Charleston-North Charleston, SC",Y2025M07,-0.0007,0.0416,-300,17600,440600,499,6051,54,1329,553,7614,-0.0019,0.0053,0,2473,0,11
16700,"Charleston-North Charleston, SC",Y2025M08,-0.0068,0.0328,-3000,13900,437600,400,5915,326,1491,726,7610,-0.0047,0.0035,0,2402,0,10
16700,"Charleston-North Charleston, SC",Y2025M09,-0.0096,0.0217,-4200,9200,433400,420,5836,54,1428,474,7439,-0.0154,-0.0126,0,1994,0,8
16700,"Charleston-North Charleston, SC",Y2025M10,0.0083,0.0217,3600,9300,437000,449,5813,122,1447,589,7423,-0.011,-0.0196,1193,2899,5,12
16700,"Charleston-North Charleston, SC",Y2025M11,0.0007,0.0151,300,6500,437300,376,5808,81,1413,474,7379,-0.0082,-0.0228,0,2566,0,11
16700,"Charleston-North Charleston, SC",Y2025M12,-0.0025,0.0135,-1100,5800,436200,498,5803,61,1337,576,7291,-0.0008,-0.0127,0,1922,0,9
16700,"Charleston-North Charleston, SC",Y2026M01,null,null,null,null,null,393,5673,80,1258,475,7052,0.0044,-0.0063,0,1730,0,8
16700,"Charleston-North Charleston, SC",Y2026M02,null,null,null,null,null,null,null,null,null,null,null,0.0098,0.009,360,1753,1,8
16700,"Charleston-North Charleston, SC",Y2026M03,null,null,null,null,null,null,null,null,null,null,null,0.0107,0.0022,0,1753,0,8
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M01,-0.018,0.0397,-23500,48900,1281900,1625,19196,1551,9997,3186,29309,0.0103,0.2132,2674,16557,10,73
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M02,0.0134,0.0486,17200,60200,1299100,1966,19533,834,10285,2818,29928,0.0045,0.2124,1053,17140,4,75
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M03,0.0059,0.0489,7600,60900,1306700,2054,19694,329,10093,2410,29916,0.0047,0.2013,1364,17981,7,80
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M04,0.0067,0.05,8800,62600,1315500,2126,20109,682,10325,2808,30521,0.0118,0.1929,2435,20140,13,92
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M05,0.0071,0.0498,9400,62800,1324900,2033,20528,1027,10981,3060,31594,0.013,0.1797,1694,20716,7,96
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M06,0.0005,0.052,600,65500,1325500,1685,20553,483,10756,2194,31420,0.0139,0.1674,1903,21131,9,98
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M07,-0.0051,0.0497,-6800,62400,1318700,1381,20390,243,9713,1624,30214,0.015,0.1509,2409,22161,8,100
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M08,0.0085,0.0523,11200,66100,1329900,1348,20051,376,8757,1734,28921,0.0007,0.1236,1328,21385,6,93
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M09,-0.0001,0.0525,-100,66300,1329800,1289,19817,487,8297,1778,28222,-0.005,0.0942,2265,22072,9,95
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M10,0.0058,0.037,7700,47700,1337500,1320,19519,571,7266,1893,26891,-0.0116,0.0722,965,20564,4,85
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M11,0.0052,0.0345,7000,44900,1344500,1073,19236,886,7913,1973,27267,-0.0127,0.0474,751,20049,5,86
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M12,0.0018,0.0318,2400,41500,1346900,1087,18987,525,7994,1690,27168,-0.0092,0.0347,537,19378,4,86
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M01,-0.0108,0.0394,-14500,50500,1332400,1338,18700,557,7000,1905,25887,0.0015,0.0262,840,17544,3,79
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M02,0.0046,0.0303,6100,39400,1338500,1414,18148,1383,7549,2799,25868,0.0027,0.0248,1119,17610,4,79
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M03,0.004,0.0284,5300,37100,1343800,1739,17833,619,7839,2362,25820,0.0008,0.0204,555,16801,4,76
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M04,0.004,0.0256,5400,33700,1349200,1643,17350,1581,8738,3228,26240,0.0036,0.0119,1458,15824,6,69
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M05,0.0077,0.0262,10400,34700,1359600,1745,17062,1232,8943,2992,26172,0.0041,0.0024,1353,15483,4,66
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M06,0.0052,0.0311,7100,41200,1366700,1698,17075,369,8829,2083,26061,0.0039,-0.0071,1420,15000,6,63
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M07,-0.0102,0.0259,-13900,34100,1352800,1587,17281,156,8742,1749,26186,0.0008,-0.0205,0,12591,0,55
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M08,0.0075,0.0248,10100,33000,1362900,1877,17810,367,8733,2292,26744,-0.006,-0.0276,1795,13058,6,55
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M09,-0.0015,0.0234,-2000,31100,1360900,1637,18158,1439,9685,3086,28052,-0.0106,-0.0322,1348,12141,5,51
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M10,0.0065,0.0241,8900,32300,1369800,1592,18430,1150,10264,2764,28923,-0.0158,-0.0362,1266,12442,4,51
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M11,0.0051,0.024,7000,32300,1376800,1411,18768,485,9863,1900,28850,-0.0116,-0.0359,0,11691,0,46
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M12,0.0026,0.0249,3600,33500,1380400,1407,19088,789,10127,2201,29361,-0.0088,-0.0349,383,11537,2,44
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M01,-0.0173,0.0181,-23900,24100,1356500,1484,19234,137,9707,1627,29083,0.0018,-0.0339,305,11002,2,43
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M02,0.0048,0.0183,6500,24500,1363000,1666,19486,485,8809,2155,28439,0.0019,-0.0357,642,10525,3,42
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M03,0.0031,0.0174,4200,23400,1367200,1804,19551,287,8477,2095,28172,-0.0012,-0.0378,1108,11078,5,43
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M04,0.0056,0.019,7600,25600,1374800,1848,19756,810,7706,2672,27616,0.0008,-0.04,825,10445,3,40
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M05,0.0065,0.0178,9000,24200,1383800,1840,19851,1201,7675,3059,27683,0.0019,-0.0421,1061,10153,4,40
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M06,-0.0011,0.0114,-1500,15600,1382300,1384,19537,650,7956,2036,27636,0.0036,-0.0421,349,9082,1,35
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M07,-0.0101,0.0115,-14000,15500,1368300,1638,19588,458,8258,2108,27995,0.0007,-0.043,819,9901,3,38
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M08,0.0069,0.0109,9400,14800,1377700,1688,19399,580,8471,2302,28005,-0.0026,-0.0382,609,8715,3,35
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M09,-0.0004,0.012,-500,16300,1377200,1406,19168,813,7845,2229,27148,-0.000799999999999999,-0.0297,401,7768,3,33
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M10,0.0055,0.011,7600,15000,1384800,1508,19084,231,6926,1745,26129,-0.0058,-0.0215,1118,7620,4,33
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M11,0.0061,0.0119,8400,16400,1393200,1351,19024,463,6904,1822,26051,-0.0004,-0.0122,1077,8697,4,37
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M12,0.0022,0.0114,3000,15800,1396200,1334,18951,732,6847,2102,25952,-0.0062,-0.0101,1318,9632,4,39
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M01,-0.0136,0.0153,-19000,20700,1377200,1536,19003,870,7580,2412,26737,0.004,-0.006,390,9717,2,39
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M02,0.0067,0.0172,9200,23400,1386400,1518,18855,438,7533,1966,26548,-0.0016,-0.011,380,9455,2,38
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M03,0.0059,0.02,8200,27400,1394600,1705,18756,1159,8405,2874,27327,0.0151,0.0032,835,9182,4,37
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M04,0.0056,0.0201,7800,27600,1402400,1731,18639,43,7638,1796,26451,0.0064,0.0099,155,8512,1,35
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M05,0.0064,0.0199,9000,27600,1411400,1557,18356,217,6654,1782,25174,-0.001,0.0065,1625,9076,5,36
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M06,0.0059,0.0271,8300,37400,1419700,1464,18436,890,6894,2368,25506,-0.0012,0.0017,953,9680,4,39
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M07,-0.0105,0.0267,-14900,36500,1404800,1402,18200,265,6701,1678,25076,0.0000999999999999999,0.000699999999999999,704,9565,2,38
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M08,0.0054,0.0252,7600,34700,1412400,1086,17598,383,6504,1489,24263,-0.0097,-0.0071,589,9545,3,38
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M09,0.0032,0.0288,4500,39700,1416900,1241,17433,390,6081,1651,23685,-0.0104,-0.0149,368,9512,3,38
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M10,0.0057,0.029,8100,40200,1425000,1072,16997,759,6609,1837,23777,-0.0171,-0.0242,0,8394,0,34
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M11,0.005,0.0279,7100,38900,1432100,950,16596,358,6504,1326,23281,-0.0065,-0.0305,528,7845,2,32
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M12,0.0012,0.0269,1700,37600,1433800,919,16181,48,5820,989,22168,-0.0029,-0.0267,345,6872,2,30
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2026M01,null,null,null,null,null,1063,15708,364,5314,1431,21187,-0.0014,-0.0324,0,6482,0,28
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2026M02,null,null,null,null,null,null,null,null,null,null,null,-0.0019,-0.0319,288,6390,1,27
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2026M03,null,null,null,null,null,null,null,null,null,null,null,0.0099,-0.0359,554,6109,2,25
17820,"Colorado Springs, CO",Y2022M01,-0.0153,0.0613,-4800,17800,308400,412,4937,1159,4442,1599,9719,0.007,0.161,594,3898,2,17
17820,"Colorado Springs, CO",Y2022M02,0.0113,0.0594,3500,17500,311900,388,4764,309,4412,701,9520,0.0071,0.1559,0,3325,0,15
17820,"Colorado Springs, CO",Y2022M03,0.0013,0.0533,400,15800,312300,552,4855,555,4967,1107,10166,0.0048,0.1447,280,3320,1,15
17820,"Colorado Springs, CO",Y2022M04,0.0138,0.0606,4300,18100,316600,438,4870,243,5178,681,10390,0.0061,0.1205,403,3346,2,15
17820,"Colorado Springs, CO",Y2022M05,0.0057,0.0547,1800,16500,318400,403,4940,422,5569,827,10853,0.0133,0.1074,538,3884,2,17
17820,"Colorado Springs, CO",Y2022M06,0.0013,0.0401,400,12300,318800,452,4923,354,5615,806,10868,0.0081,0.0776,312,4104,1,17
17820,"Colorado Springs, CO",Y2022M07,-0.0053,0.0363,-1700,11100,317100,226,4658,536,5945,768,10939,0.0076,0.0557,0,3368,0,14
17820,"Colorado Springs, CO",Y2022M08,0.0032,0.0358,1000,11000,318100,159,4441,610,6355,769,11132,-0.0005,0.0318,1551,4663,5,17
17820,"Colorado Springs, CO",Y2022M09,-0.0003,0.0372,-100,11400,318000,182,4222,122,5855,304,10339,-0.0052,0.0266,496,4174,2,15
17820,"Colorado Springs, CO",Y2022M10,0.0091,0.0279,2900,8700,320900,171,4002,132,5588,303,9794,-0.0088,0.0338,107,4281,1,16
17820,"Colorado Springs, CO",Y2022M11,0.0028,0.0258,900,8100,321800,156,3856,373,5073,529,9065,-0.0177,0.0195,194,4475,1,17
17820,"Colorado Springs, CO",Y2022M12,0,0.0275,0,8600,321800,95,3634,127,4942,424,8818,-0.0074,0.0167,0,4475,0,17
